order_id,product_id,category,sub_category,cost_price,list_price,quantity,discount_percent,discount_amount,sale_price,profit
279,OFF-ST-10000876,Office Supplies,Storage,50.0,60.0,6,2.0,1.2,58.8,8.8
280,OFF-LA-10002043,Office Supplies,Labels,20.0,20.0,3,5.0,1.0,19.0,-1.0
281,OFF-BI-10004967,Office Supplies,Binders,0.0,0.0,5,3.0,0.0,0.0,0.0
282,TEC-PH-10001760,Technology,Phones,1050.0,1110.0,7,3.0,33.3,1076.7,26.7
283,FUR-TA-10002903,Furniture,Tables,950.0,1040.0,5,5.0,52.0,988.0,38.0
284,OFF-PA-10000474,Office Supplies,Paper,130.0,140.0,5,5.0,7.0,133.0,3.0
285,TEC-AC-10001956,Technology,Accessories,210.0,240.0,5,5.0,12.0,228.0,18.0
286,OFF-PA-10004100,Office Supplies,Paper,30.0,30.0,6,5.0,1.5,28.5,-1.5
287,OFF-BI-10000778,Office Supplies,Binders,230.0,250.0,7,3.0,7.5,242.5,12.5
288,OFF-AP-10002684,Office Supplies,Appliances,150.0,190.0,2,2.0,3.8,186.2,36.2
289,OFF-SU-10000646,Office Supplies,Supplies,810.0,960.0,5,5.0,48.0,912.0,102.0
290,OFF-FA-10002983,Office Supplies,Fasteners,20.0,20.0,7,5.0,1.0,19.0,-1.0
291,OFF-LA-10004689,Office Supplies,Labels,20.0,20.0,8,3.0,0.6,19.4,-0.6
292,TEC-AC-10002001,Technology,Accessories,220.0,260.0,2,2.0,5.2,254.8,34.8
293,FUR-BO-10004709,Furniture,Bookcases,80.0,90.0,3,4.0,3.6,86.4,6.4
294,FUR-FU-10004091,Furniture,Furnishings,280.0,300.0,8,5.0,15.0,285.0,5.0
295,FUR-CH-10001891,Furniture,Chairs,190.0,230.0,3,2.0,4.6,225.4,35.4
296,FUR-FU-10002918,Furniture,Furnishings,180.0,220.0,3,2.0,4.4,215.6,35.6
297,OFF-BI-10004593,Office Supplies,Binders,70.0,80.0,5,5.0,4.0,76.0,6.0
298,OFF-FA-10004854,Office Supplies,Fasteners,30.0,30.0,3,3.0,0.9,29.1,-0.9
299,OFF-PA-10002105,Office Supplies,Paper,20.0,30.0,5,2.0,0.6,29.4,9.4
300,OFF-ST-10002756,Office Supplies,Storage,930.0,1080.0,8,2.0,21.6,1058.4,128.4
301,OFF-PA-10004243,Office Supplies,Paper,50.0,60.0,3,5.0,3.0,57.0,7.0
302,FUR-FU-10001861,Furniture,Furnishings,70.0,80.0,4,4.0,3.2,76.8,6.8
303,OFF-BI-10002706,Office Supplies,Binders,10.0,10.0,1,4.0,0.4,9.6,-0.4
304,FUR-TA-10002533,Furniture,Tables,180.0,220.0,3,4.0,8.8,211.2,31.2
305,FUR-FU-10002671,Furniture,Furnishings,20.0,30.0,2,2.0,0.6,29.4,9.4
306,OFF-AR-10003651,Office Supplies,Art,10.0,10.0,3,4.0,0.4,9.6,-0.4
307,OFF-BI-10001072,Office Supplies,Binders,50.0,50.0,3,5.0,2.5,47.5,-2.5
308,OFF-AR-10002135,Office Supplies,Art,250.0,290.0,6,4.0,11.6,278.4,28.4
309,OFF-AR-10002804,Office Supplies,Art,0.0,0.0,1,3.0,0.0,0.0,0.0
310,FUR-FU-10001918,Furniture,Furnishings,20.0,20.0,4,5.0,1.0,19.0,-1.0
311,FUR-CH-10004086,Furniture,Chairs,400.0,470.0,2,4.0,18.8,451.2,51.2
312,FUR-FU-10001756,Furniture,Furnishings,20.0,20.0,1,4.0,0.8,19.2,-0.8
313,OFF-LA-10000634,Office Supplies,Labels,10.0,10.0,3,3.0,0.3,9.7,-0.3
314,FUR-FU-10001588,Furniture,Furnishings,80.0,90.0,3,2.0,1.8,88.2,8.2
315,TEC-PH-10002398,Technology,Phones,160.0,180.0,2,5.0,9.0,171.0,11.0
316,OFF-PA-10001937,Office Supplies,Paper,20.0,20.0,3,5.0,1.0,19.0,-1.0
317,OFF-AR-10003373,Office Supplies,Art,90.0,100.0,4,2.0,2.0,98.0,8.0
318,FUR-CH-10002602,Furniture,Chairs,120.0,140.0,1,2.0,2.8,137.2,17.2
319,TEC-MA-10002927,Technology,Machines,3670.0,3990.0,2,2.0,79.8,3910.2,240.2
320,TEC-PH-10004093,Technology,Phones,230.0,280.0,6,3.0,8.4,271.6,41.6
321,TEC-AC-10000892,Technology,Accessories,300.0,360.0,4,3.0,10.8,349.2,49.2
322,OFF-ST-10002974,Office Supplies,Storage,40.0,40.0,1,2.0,0.8,39.2,-0.8
323,OFF-FA-10000624,Office Supplies,Fasteners,10.0,10.0,2,5.0,0.5,9.5,-0.5
324,OFF-BI-10004593,Office Supplies,Binders,220.0,250.0,6,5.0,12.5,237.5,17.5
325,TEC-AC-10001908,Technology,Accessories,80.0,100.0,1,3.0,3.0,97.0,17.0
326,FUR-FU-10001967,Furniture,Furnishings,20.0,20.0,1,4.0,0.8,19.2,-0.8
327,TEC-PH-10003645,Technology,Phones,270.0,290.0,3,3.0,8.7,281.3,11.3
328,OFF-ST-10000675,Office Supplies,Storage,40.0,50.0,2,5.0,2.5,47.5,7.5
329,FUR-CH-10003312,Furniture,Chairs,740.0,790.0,4,3.0,23.7,766.3,26.3
330,OFF-LA-10001074,Office Supplies,Labels,90.0,100.0,10,2.0,2.0,98.0,8.0
331,OFF-BI-10001524,Office Supplies,Binders,30.0,40.0,6,3.0,1.2,38.8,8.8
332,TEC-PH-10004614,Technology,Phones,70.0,80.0,2,3.0,2.4,77.6,7.6
333,OFF-BI-10001153,Office Supplies,Binders,20.0,20.0,2,2.0,0.4,19.6,-0.4
334,OFF-BI-10001982,Office Supplies,Binders,0.0,0.0,3,3.0,0.0,0.0,0.0
335,OFF-BI-10001922,Office Supplies,Binders,0.0,0.0,1,3.0,0.0,0.0,0.0
336,TEC-CO-10001449,Technology,Copiers,770.0,960.0,2,2.0,19.2,940.8,170.8
337,OFF-BI-10004140,Office Supplies,Binders,10.0,10.0,4,2.0,0.2,9.8,-0.2
338,OFF-BI-10003314,Office Supplies,Binders,10.0,10.0,2,5.0,0.5,9.5,-0.5
339,FUR-TA-10004575,Furniture,Tables,570.0,700.0,3,4.0,28.0,672.0,102.0
340,OFF-FA-10000490,Office Supplies,Fasteners,0.0,0.0,4,2.0,0.0,0.0,0.0
341,OFF-AR-10000122,Office Supplies,Art,20.0,20.0,4,2.0,0.4,19.6,-0.4
342,OFF-BI-10003656,Office Supplies,Binders,450.0,510.0,10,4.0,20.4,489.6,39.6
343,OFF-FA-10002780,Office Supplies,Fasteners,20.0,30.0,13,4.0,1.2,28.8,8.8
344,TEC-PH-10000702,Technology,Phones,60.0,70.0,12,4.0,2.8,67.2,7.2
345,OFF-ST-10000107,Office Supplies,Storage,80.0,90.0,4,3.0,2.7,87.3,7.3
346,TEC-PH-10002293,Technology,Phones,50.0,50.0,3,2.0,1.0,49.0,-1.0
347,OFF-AR-10004027,Office Supplies,Art,10.0,10.0,3,4.0,0.4,9.6,-0.4
348,OFF-PA-10000249,Office Supplies,Paper,20.0,20.0,2,5.0,1.0,19.0,-1.0
349,OFF-AR-10001374,Office Supplies,Art,10.0,10.0,2,2.0,0.2,9.8,-0.2
350,TEC-AC-10000290,Technology,Accessories,10.0,10.0,1,5.0,0.5,9.5,-0.5
351,OFF-PA-10001970,Office Supplies,Paper,20.0,20.0,2,5.0,1.0,19.0,-1.0
352,OFF-BI-10002160,Office Supplies,Binders,0.0,0.0,1,3.0,0.0,0.0,0.0
353,OFF-PA-10001970,Office Supplies,Paper,50.0,50.0,4,3.0,1.5,48.5,-1.5
354,OFF-BI-10004995,Office Supplies,Binders,4140.0,4360.0,4,4.0,174.4,4185.6,45.6
355,FUR-BO-10002268,Furniture,Bookcases,350.0,390.0,6,5.0,19.5,370.5,20.5
356,OFF-EN-10001137,Office Supplies,Envelopes,10.0,10.0,2,5.0,0.5,9.5,-0.5
357,OFF-AR-10002399,Office Supplies,Art,20.0,20.0,4,3.0,0.6,19.4,-0.6
358,OFF-PA-10002713,Office Supplies,Paper,30.0,30.0,5,2.0,0.6,29.4,-0.6
359,OFF-PA-10002666,Office Supplies,Paper,30.0,40.0,5,4.0,1.6,38.4,8.4
360,OFF-AP-10001124,Office Supplies,Appliances,600.0,650.0,8,3.0,19.5,630.5,30.5
361,OFF-LA-10001158,Office Supplies,Labels,20.0,20.0,2,4.0,0.8,19.2,-0.8
362,OFF-LA-10001158,Office Supplies,Labels,20.0,20.0,2,2.0,0.4,19.6,-0.4
363,FUR-CH-10000785,Furniture,Chairs,460.0,490.0,3,4.0,19.6,470.4,10.4
364,OFF-AR-10003732,Office Supplies,Art,10.0,10.0,2,2.0,0.2,9.8,-0.2
365,FUR-FU-10000023,Furniture,Furnishings,40.0,50.0,8,4.0,2.0,48.0,8.0
366,OFF-ST-10001713,Office Supplies,Storage,200.0,210.0,4,5.0,10.5,199.5,-0.5
367,OFF-BI-10002412,Office Supplies,Binders,20.0,20.0,4,3.0,0.6,19.4,-0.6
368,OFF-SU-10001225,Office Supplies,Supplies,10.0,10.0,2,3.0,0.3,9.7,-0.3
369,OFF-ST-10002406,Office Supplies,Storage,90.0,100.0,7,3.0,3.0,97.0,7.0
370,FUR-BO-10002545,Furniture,Bookcases,900.0,1040.0,4,5.0,52.0,988.0,88.0
371,OFF-PA-10002036,Office Supplies,Paper,30.0,30.0,5,5.0,1.5,28.5,-1.5
372,OFF-ST-10002205,Office Supplies,Storage,40.0,50.0,3,3.0,1.5,48.5,8.5
373,OFF-BI-10001982,Office Supplies,Binders,10.0,10.0,5,3.0,0.3,9.7,-0.3
374,TEC-AC-10003911,Technology,Accessories,870.0,1020.0,8,2.0,20.4,999.6,129.6
375,OFF-AR-10000658,Office Supplies,Art,10.0,10.0,1,2.0,0.2,9.8,-0.2
376,TEC-AC-10002076,Technology,Accessories,410.0,480.0,10,4.0,19.2,460.8,50.8
377,OFF-PA-10003039,Office Supplies,Paper,80.0,100.0,4,3.0,3.0,97.0,17.0
378,FUR-TA-10004915,Furniture,Tables,1300.0,1490.0,7,2.0,29.8,1460.2,160.2
379,OFF-AP-10000696,Office Supplies,Appliances,10.0,10.0,3,5.0,0.5,9.5,-0.5
380,OFF-ST-10003327,Office Supplies,Storage,20.0,20.0,3,3.0,0.6,19.4,-0.6
381,OFF-BI-10000309,Office Supplies,Binders,10.0,10.0,4,3.0,0.3,9.7,-0.3
382,OFF-PA-10004734,Office Supplies,Paper,40.0,50.0,7,5.0,2.5,47.5,7.5
383,OFF-BI-10002225,Office Supplies,Binders,50.0,50.0,3,5.0,2.5,47.5,-2.5
384,TEC-AC-10004708,Technology,Accessories,40.0,40.0,2,2.0,0.8,39.2,-0.8
385,FUR-TA-10000617,Furniture,Tables,330.0,380.0,3,4.0,15.2,364.8,34.8
386,TEC-AC-10002335,Technology,Accessories,70.0,80.0,3,3.0,2.4,77.6,7.6
387,TEC-MA-10001681,Technology,Machines,400.0,480.0,4,2.0,9.6,470.4,70.4
388,FUR-FU-10001935,Furniture,Furnishings,0.0,0.0,1,5.0,0.0,0.0,0.0
389,OFF-AR-10004757,Office Supplies,Art,0.0,0.0,1,2.0,0.0,0.0,0.0
390,OFF-BI-10000050,Office Supplies,Binders,20.0,20.0,4,2.0,0.4,19.6,-0.4
391,TEC-AC-10001998,Technology,Accessories,40.0,40.0,2,5.0,2.0,38.0,-2.0
392,TEC-PH-10003012,Technology,Phones,230.0,250.0,2,4.0,10.0,240.0,10.0
393,TEC-CO-10002313,Technology,Copiers,1600.0,1800.0,3,2.0,36.0,1764.0,164.0
394,OFF-BI-10003982,Office Supplies,Binders,10.0,10.0,3,2.0,0.2,9.8,-0.2
395,OFF-BI-10004492,Office Supplies,Binders,60.0,80.0,3,3.0,2.4,77.6,17.6
396,OFF-ST-10000798,Office Supplies,Storage,40.0,50.0,2,3.0,1.5,48.5,8.5
397,OFF-PA-10002552,Office Supplies,Paper,10.0,10.0,2,2.0,0.2,9.8,-0.2
398,OFF-SU-10002573,Office Supplies,Supplies,60.0,70.0,4,5.0,3.5,66.5,6.5
399,OFF-ST-10001580,Office Supplies,Storage,40.0,40.0,3,3.0,1.2,38.8,-1.2
400,FUR-BO-10004834,Furniture,Bookcases,1990.0,2400.0,4,5.0,120.0,2280.0,290.0
401,OFF-ST-10000934,Office Supplies,Storage,110.0,130.0,4,5.0,6.5,123.5,13.5
402,TEC-AC-10000158,Technology,Accessories,60.0,60.0,2,3.0,1.8,58.2,-1.8
403,OFF-PA-10001947,Office Supplies,Paper,10.0,10.0,2,2.0,0.2,9.8,-0.2
404,OFF-AR-10003478,Office Supplies,Art,30.0,40.0,6,4.0,1.6,38.4,8.4
405,OFF-AP-10004249,Office Supplies,Appliances,40.0,40.0,3,3.0,1.2,38.8,-1.2
406,TEC-AC-10000158,Technology,Accessories,140.0,180.0,5,4.0,7.2,172.8,32.8
407,TEC-CO-10004115,Technology,Copiers,1130.0,1200.0,3,5.0,60.0,1140.0,10.0
408,OFF-PA-10003724,Office Supplies,Paper,30.0,30.0,5,4.0,1.2,28.8,-1.2
409,FUR-TA-10002041,Furniture,Tables,800.0,1000.0,7,4.0,40.0,960.0,160.0
410,OFF-PA-10002893,Office Supplies,Paper,10.0,10.0,1,3.0,0.3,9.7,-0.3
411,OFF-LA-10003766,Office Supplies,Labels,30.0,30.0,9,4.0,1.2,28.8,-1.2
412,OFF-PA-10001970,Office Supplies,Paper,60.0,60.0,1,5.0,3.0,57.0,-3.0
413,FUR-BO-10001972,Furniture,Bookcases,1260.0,1340.0,13,4.0,53.6,1286.4,26.4
414,FUR-CH-10003956,Furniture,Chairs,100.0,110.0,2,5.0,5.5,104.5,4.5
415,OFF-PA-10000157,Office Supplies,Paper,120.0,140.0,7,3.0,4.2,135.8,15.8
416,FUR-CH-10001891,Furniture,Chairs,250.0,310.0,4,2.0,6.2,303.8,53.8
417,OFF-AR-10004344,Office Supplies,Art,90.0,100.0,8,5.0,5.0,95.0,5.0
418,FUR-CH-10004886,Furniture,Chairs,320.0,380.0,5,4.0,15.2,364.8,44.8
419,OFF-PA-10003845,Office Supplies,Paper,10.0,10.0,1,5.0,0.5,9.5,-0.5
420,OFF-AR-10001573,Office Supplies,Art,10.0,10.0,4,4.0,0.4,9.6,-0.4
421,OFF-EN-10000483,Office Supplies,Envelopes,20.0,20.0,1,5.0,1.0,19.0,-1.0
422,TEC-AC-10004114,Technology,Accessories,160.0,200.0,6,3.0,6.0,194.0,34.0
423,FUR-FU-10004712,Furniture,Furnishings,60.0,60.0,4,3.0,1.8,58.2,-1.8
424,OFF-ST-10000918,Office Supplies,Storage,30.0,30.0,3,5.0,1.5,28.5,-1.5
425,FUR-CH-10000015,Furniture,Chairs,800.0,870.0,4,4.0,34.8,835.2,35.2
426,FUR-FU-10003347,Furniture,Furnishings,30.0,30.0,2,4.0,1.2,28.8,-1.2
427,OFF-BI-10001543,Office Supplies,Binders,280.0,290.0,8,4.0,11.6,278.4,-1.6
428,TEC-MA-10000029,Technology,Machines,60.0,70.0,1,3.0,2.1,67.9,7.9
429,OFF-AR-10000369,Office Supplies,Art,10.0,10.0,6,5.0,0.5,9.5,-0.5
430,OFF-BI-10004584,Office Supplies,Binders,160.0,190.0,2,4.0,7.6,182.4,22.4
431,TEC-AC-10004659,Technology,Accessories,330.0,410.0,7,3.0,12.3,397.7,67.7
432,TEC-AC-10004659,Technology,Accessories,270.0,290.0,5,5.0,14.5,275.5,5.5
433,OFF-ST-10000617,Office Supplies,Storage,0.0,0.0,2,3.0,0.0,0.0,0.0
434,OFF-ST-10003306,Office Supplies,Storage,580.0,710.0,5,4.0,28.4,681.6,101.6
435,OFF-BI-10000773,Office Supplies,Binders,0.0,0.0,2,5.0,0.0,0.0,0.0
436,TEC-AC-10002600,Technology,Accessories,210.0,250.0,5,2.0,5.0,245.0,35.0
437,TEC-MA-10002937,Technology,Machines,930.0,1010.0,3,4.0,40.4,969.6,39.6
438,OFF-PA-10001970,Office Supplies,Paper,270.0,310.0,7,4.0,12.4,297.6,27.6
439,OFF-PA-10002230,Office Supplies,Paper,30.0,30.0,8,3.0,0.9,29.1,-0.9
440,FUR-CH-10003396,Furniture,Chairs,190.0,210.0,3,5.0,10.5,199.5,9.5
441,FUR-FU-10000246,Furniture,Furnishings,10.0,10.0,1,3.0,0.3,9.7,-0.3
442,OFF-ST-10000060,Office Supplies,Storage,150.0,190.0,3,4.0,7.6,182.4,32.4
443,OFF-ST-10003058,Office Supplies,Storage,60.0,70.0,3,4.0,2.8,67.2,7.2
444,OFF-PA-10002222,Office Supplies,Paper,80.0,90.0,4,3.0,2.7,87.3,7.3
445,FUR-CH-10002372,Furniture,Chairs,210.0,240.0,3,4.0,9.6,230.4,20.4
446,OFF-LA-10001317,Office Supplies,Labels,20.0,20.0,7,3.0,0.6,19.4,-0.6
447,FUR-FU-10000206,Furniture,Furnishings,0.0,0.0,1,2.0,0.0,0.0,0.0
448,OFF-AR-10000588,Office Supplies,Art,50.0,60.0,3,4.0,2.4,57.6,7.6
449,OFF-ST-10001469,Office Supplies,Storage,130.0,160.0,3,4.0,6.4,153.6,23.6
450,OFF-AR-10001953,Office Supplies,Art,210.0,260.0,6,2.0,5.2,254.8,44.8
451,OFF-AR-10003156,Office Supplies,Art,30.0,30.0,3,4.0,1.2,28.8,-1.2
452,OFF-AR-10004974,Office Supplies,Art,10.0,10.0,3,4.0,0.4,9.6,-0.4
453,TEC-PH-10002365,Technology,Phones,40.0,40.0,4,3.0,1.2,38.8,-1.2
454,FUR-TA-10001539,Furniture,Tables,220.0,280.0,2,4.0,11.2,268.8,48.8
455,OFF-ST-10000142,Office Supplies,Storage,570.0,670.0,2,2.0,13.4,656.6,86.6
456,TEC-AC-10001772,Technology,Accessories,50.0,60.0,4,5.0,3.0,57.0,7.0
457,FUR-CH-10000225,Furniture,Chairs,120.0,130.0,2,2.0,2.6,127.4,7.4
458,FUR-CH-10002331,Furniture,Chairs,670.0,750.0,3,5.0,37.5,712.5,42.5
459,OFF-EN-10001415,Office Supplies,Envelopes,10.0,10.0,2,2.0,0.2,9.8,-0.2
460,OFF-AP-10002472,Office Supplies,Appliances,80.0,100.0,4,3.0,3.0,97.0,17.0
461,TEC-AC-10004571,Technology,Accessories,760.0,900.0,9,5.0,45.0,855.0,95.0
462,OFF-BI-10001098,Office Supplies,Binders,50.0,50.0,3,2.0,1.0,49.0,-1.0
463,FUR-FU-10000023,Furniture,Furnishings,20.0,20.0,5,3.0,0.6,19.4,-0.6
464,FUR-TA-10001889,Furniture,Tables,1080.0,1270.0,6,4.0,50.8,1219.2,139.2
465,OFF-BI-10000315,Office Supplies,Binders,30.0,30.0,5,4.0,1.2,28.8,-1.2
466,OFF-SU-10003505,Office Supplies,Supplies,180.0,190.0,2,5.0,9.5,180.5,0.5
467,OFF-AP-10002578,Office Supplies,Appliances,80.0,80.0,2,3.0,2.4,77.6,-2.4
468,FUR-FU-10002918,Furniture,Furnishings,200.0,250.0,7,3.0,7.5,242.5,42.5
469,FUR-BO-10002824,Furniture,Bookcases,200.0,210.0,2,5.0,10.5,199.5,-0.5
470,OFF-BI-10002194,Office Supplies,Binders,0.0,0.0,3,3.0,0.0,0.0,0.0
471,OFF-PA-10004071,Office Supplies,Paper,50.0,60.0,1,3.0,1.8,58.2,8.2
472,OFF-ST-10002743,Office Supplies,Storage,290.0,340.0,3,2.0,6.8,333.2,43.2
473,FUR-BO-10001601,Furniture,Bookcases,200.0,220.0,2,5.0,11.0,209.0,9.0
474,TEC-PH-10002680,Technology,Phones,610.0,700.0,4,2.0,14.0,686.0,76.0
475,OFF-ST-10001321,Office Supplies,Storage,80.0,90.0,6,3.0,2.7,87.3,7.3
476,OFF-PA-10001509,Office Supplies,Paper,60.0,60.0,7,3.0,1.8,58.2,-1.8
477,OFF-PA-10003465,Office Supplies,Paper,90.0,90.0,5,4.0,3.6,86.4,-3.6
478,TEC-PH-10000149,Technology,Phones,90.0,100.0,6,4.0,4.0,96.0,6.0
479,FUR-FU-10002671,Furniture,Furnishings,30.0,40.0,3,4.0,1.6,38.4,8.4
480,OFF-AR-10003045,Office Supplies,Art,10.0,10.0,5,4.0,0.4,9.6,-0.4
481,OFF-ST-10000689,Office Supplies,Storage,600.0,700.0,5,5.0,35.0,665.0,65.0
482,TEC-AC-10001445,Technology,Accessories,10.0,10.0,3,2.0,0.2,9.8,-0.2
483,OFF-AR-10002053,Office Supplies,Art,10.0,10.0,2,4.0,0.4,9.6,-0.4
484,TEC-AC-10002567,Technology,Accessories,140.0,160.0,2,4.0,6.4,153.6,13.6
485,OFF-LA-10003923,Office Supplies,Labels,30.0,30.0,2,5.0,1.5,28.5,-1.5
486,FUR-BO-10001337,Furniture,Bookcases,480.0,510.0,5,4.0,20.4,489.6,9.6
487,TEC-PH-10001924,Technology,Phones,250.0,280.0,5,5.0,14.0,266.0,16.0
488,TEC-PH-10001363,Technology,Phones,2300.0,2740.0,6,4.0,109.6,2630.4,330.4
489,TEC-PH-10000376,Technology,Phones,10.0,10.0,1,5.0,0.5,9.5,-0.5
490,TEC-AC-10000303,Technology,Accessories,50.0,60.0,2,5.0,3.0,57.0,7.0
491,OFF-AR-10001953,Office Supplies,Art,70.0,70.0,2,4.0,2.8,67.2,-2.8
492,OFF-ST-10001809,Office Supplies,Storage,410.0,450.0,5,4.0,18.0,432.0,22.0
493,OFF-EN-10003845,Office Supplies,Envelopes,10.0,10.0,3,5.0,0.5,9.5,-0.5
494,TEC-AC-10000991,Technology,Accessories,80.0,90.0,2,4.0,3.6,86.4,6.4
495,FUR-TA-10001857,Furniture,Tables,180.0,190.0,3,5.0,9.5,180.5,0.5
496,OFF-EN-10001434,Office Supplies,Envelopes,100.0,110.0,2,3.0,3.3,106.7,6.7
497,OFF-BI-10002498,Office Supplies,Binders,110.0,120.0,8,2.0,2.4,117.6,7.6
498,FUR-FU-10004864,Furniture,Furnishings,230.0,260.0,4,2.0,5.2,254.8,24.8
499,FUR-CH-10002602,Furniture,Chairs,200.0,240.0,2,5.0,12.0,228.0,28.0
500,FUR-FU-10000073,Furniture,Furnishings,60.0,70.0,9,5.0,3.5,66.5,6.5
501,OFF-BI-10001670,Office Supplies,Binders,20.0,20.0,2,4.0,0.8,19.2,-0.8
502,OFF-BI-10001658,Office Supplies,Binders,10.0,10.0,2,5.0,0.5,9.5,-0.5
503,FUR-CH-10001215,Furniture,Chairs,650.0,800.0,2,3.0,24.0,776.0,126.0
504,OFF-BI-10000831,Office Supplies,Binders,0.0,0.0,3,4.0,0.0,0.0,0.0
505,OFF-PA-10000357,Office Supplies,Paper,30.0,30.0,1,4.0,1.2,28.8,-1.2
506,OFF-BI-10003274,Office Supplies,Binders,20.0,20.0,5,3.0,0.6,19.4,-0.6
507,OFF-AR-10001662,Office Supplies,Art,0.0,0.0,1,3.0,0.0,0.0,0.0
508,OFF-AR-10003856,Office Supplies,Art,10.0,10.0,3,2.0,0.2,9.8,-0.2
509,OFF-ST-10001228,Office Supplies,Storage,50.0,50.0,3,4.0,2.0,48.0,-2.0
510,OFF-BI-10003527,Office Supplies,Binders,5210.0,6350.0,5,3.0,190.5,6159.5,949.5
511,FUR-FU-10001290,Furniture,Furnishings,110.0,130.0,3,2.0,2.6,127.4,17.4
512,TEC-AC-10002399,Technology,Accessories,40.0,40.0,2,2.0,0.8,39.2,-0.8
513,OFF-AR-10002053,Office Supplies,Art,10.0,10.0,3,4.0,0.4,9.6,-0.4
514,OFF-AR-10003811,Office Supplies,Art,10.0,10.0,3,3.0,0.3,9.7,-0.3
515,OFF-AR-10001246,Office Supplies,Art,10.0,10.0,2,3.0,0.3,9.7,-0.3
516,TEC-CO-10003236,Technology,Copiers,2430.0,3000.0,5,5.0,150.0,2850.0,420.0
517,OFF-ST-10004507,Office Supplies,Storage,40.0,50.0,3,4.0,2.0,48.0,8.0
518,OFF-PA-10001667,Office Supplies,Paper,10.0,10.0,2,3.0,0.3,9.7,-0.3
519,OFF-ST-10004459,Office Supplies,Storage,1020.0,1130.0,3,5.0,56.5,1073.5,53.5
520,TEC-AC-10000171,Technology,Accessories,20.0,20.0,1,4.0,0.8,19.2,-0.8
521,OFF-ST-10000736,Office Supplies,Storage,120.0,130.0,2,4.0,5.2,124.8,4.8
522,OFF-BI-10000285,Office Supplies,Binders,10.0,10.0,9,3.0,0.3,9.7,-0.3
523,FUR-TA-10001857,Furniture,Tables,180.0,210.0,2,2.0,4.2,205.8,25.8
524,TEC-PH-10003555,Technology,Phones,50.0,60.0,3,5.0,3.0,57.0,7.0
525,TEC-AC-10003832,Technology,Accessories,60.0,70.0,2,4.0,2.8,67.2,7.2
526,OFF-FA-10002815,Office Supplies,Fasteners,20.0,20.0,5,4.0,0.8,19.2,-0.8
527,FUR-CH-10003379,Furniture,Chairs,540.0,680.0,3,2.0,13.6,666.4,126.4
528,FUR-FU-10001756,Furniture,Furnishings,50.0,50.0,3,2.0,1.0,49.0,-1.0
529,OFF-ST-10004963,Office Supplies,Storage,40.0,40.0,3,5.0,2.0,38.0,-2.0
530,OFF-SU-10002881,Office Supplies,Supplies,550.0,670.0,1,2.0,13.4,656.6,106.6
531,OFF-EN-10001335,Office Supplies,Envelopes,50.0,50.0,6,3.0,1.5,48.5,-1.5
532,FUR-CH-10000595,Furniture,Chairs,150.0,190.0,1,3.0,5.7,184.3,34.3
533,FUR-FU-10000448,Furniture,Furnishings,40.0,50.0,3,2.0,1.0,49.0,9.0
534,TEC-PH-10000984,Technology,Phones,820.0,980.0,5,3.0,29.4,950.6,130.6
535,OFF-BI-10002557,Office Supplies,Binders,20.0,20.0,5,2.0,0.4,19.6,-0.4
536,OFF-ST-10001325,Office Supplies,Storage,20.0,20.0,2,5.0,1.0,19.0,-1.0
537,OFF-BI-10002429,Office Supplies,Binders,30.0,40.0,7,5.0,2.0,38.0,8.0
538,OFF-BI-10004528,Office Supplies,Binders,10.0,10.0,4,4.0,0.4,9.6,-0.4
539,OFF-AP-10001271,Office Supplies,Appliances,130.0,150.0,3,4.0,6.0,144.0,14.0
540,FUR-CH-10002647,Furniture,Chairs,230.0,280.0,4,4.0,11.2,268.8,38.8
541,TEC-AC-10001432,Technology,Accessories,410.0,470.0,6,4.0,18.8,451.2,41.2
542,TEC-PH-10002262,Technology,Phones,300.0,380.0,8,4.0,15.2,364.8,64.8
543,OFF-ST-10001809,Office Supplies,Storage,600.0,650.0,9,2.0,13.0,637.0,37.0
544,TEC-AC-10001465,Technology,Accessories,50.0,60.0,2,4.0,2.4,57.6,7.6
545,TEC-PH-10002597,Technology,Phones,100.0,100.0,1,5.0,5.0,95.0,-5.0
546,FUR-FU-10000723,Furniture,Furnishings,60.0,70.0,4,3.0,2.1,67.9,7.9
547,OFF-BI-10000404,Office Supplies,Binders,30.0,40.0,6,4.0,1.6,38.4,8.4
548,OFF-PA-10002986,Office Supplies,Paper,10.0,10.0,2,5.0,0.5,9.5,-0.5
549,OFF-ST-10000604,Office Supplies,Storage,210.0,250.0,9,4.0,10.0,240.0,30.0
550,OFF-BI-10004738,Office Supplies,Binders,10.0,10.0,3,5.0,0.5,9.5,-0.5
551,OFF-SU-10001935,Office Supplies,Supplies,10.0,10.0,5,5.0,0.5,9.5,-0.5
552,FUR-CH-10002024,Furniture,Chairs,930.0,1120.0,2,3.0,33.6,1086.4,156.4
553,FUR-FU-10003039,Furniture,Furnishings,20.0,30.0,1,3.0,0.9,29.1,9.1
554,OFF-FA-10004248,Office Supplies,Fasteners,10.0,10.0,3,4.0,0.4,9.6,-0.4
555,OFF-ST-10001780,Office Supplies,Storage,1200.0,1300.0,2,2.0,26.0,1274.0,74.0
556,OFF-AR-10003560,Office Supplies,Art,20.0,20.0,4,5.0,1.0,19.0,-1.0
